,station_id,short_name,lat,lon,capacity,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,last_updated,temp_c,wind_kph,humidity,clouds
576,587,525,19.468293,-99.16557,11,5,0,6,0,2024-08-24 15:44:26,24.95,6.17,41,40
577,588,527,19.464826,-99.163177,23,5,0,18,0,2024-08-24 15:44:26,24.96,6.17,41,40
578,589,516,19.46669,-99.180302,19,1,0,18,0,2024-08-24 15:44:26,24.93,6.17,41,40
579,590,595,19.396983,-99.155114,27,1,1,25,0,2024-08-24 15:44:26,24.97,6.17,41,40
580,591,517,19.465377,-99.179197,27,13,0,14,0,2024-08-24 15:44:26,24.93,6.17,41,40
581,592,519,19.464891,-99.177242,19,11,0,8,0,2024-08-24 15:44:26,24.92,6.17,41,40
582,593,521,19.466423,-99.173061,31,1,2,28,0,2024-08-24 15:44:26,24.95,6.17,41,40
583,594,518,19.468315,-99.177386,27,4,1,22,0,2024-08-24 15:44:26,24.93,6.17,41,40
584,595,654,19.355942,-99.157461,23,13,0,10,0,2024-08-24 15:44:26,24.91,6.17,41,40
585,596,653,19.356689,-99.153269,23,23,0,0,0,2024-08-24 15:44:26,24.95,6.17,41,40
586,597,707,19.348076,-99.14906,27,11,0,16,0,2024-08-24 15:44:26,24.92,6.17,41,40
587,598,542,19.451838,-99.154584,23,3,0,20,0,2024-08-24 15:44:26,24.97,6.17,41,40
588,599,636,19.367131,-99.142838,23,12,0,11,0,2024-08-24 15:44:26,24.96,6.17,41,40
589,600,561,19.423673,-99.147957,27,3,0,24,0,2024-08-24 15:44:26,24.98,6.17,41,40
590,601,585,19.405358,-99.14316,27,0,1,26,0,2024-08-24 15:44:26,24.98,6.17,41,40
591,602,600,19.392463,-99.150544,31,8,0,23,0,2024-08-24 15:44:26,24.95,6.17,41,40
592,603,599,19.398143,-99.148333,27,24,0,3,0,2024-08-24 15:44:26,24.97,6.17,41,40
593,604,638,19.361743,-99.143867,19,4,0,15,0,2024-08-24 15:44:26,24.96,6.17,41,40
594,605,591,19.402088,-99.142976,27,7,0,20,0,2024-08-24 15:44:26,24.98,6.17,41,40
595,606,500,19.456546,-99.169344,23,5,0,18,0,2024-08-24 15:44:26,24.94,6.17,41,40
596,607,484,19.44046,-99.174564,15,3,0,12,0,2024-08-24 15:44:26,24.9,6.17,41,40
597,608,601,19.395812,-99.145347,31,10,0,21,0,2024-08-24 15:44:26,24.97,6.17,41,40
598,609,685,19.347698842866482,-99.18690070520825,27,7,0,20,0,2024-08-24 15:44:26,24.71,6.17,41,40
599,610,535,19.461773,-99.162241,19,9,0,10,0,2024-08-24 15:44:26,24.96,6.17,41,40
600,611,544,19.449773,-99.163136,23,5,0,18,0,2024-08-24 15:44:26,24.95,6.17,41,40
601,612,505,19.455319,-99.181368,23,0,0,23,0,2024-08-24 15:44:26,24.92,6.17,41,40
602,613,106,19.42649,-99.133537,23,1,0,22,0,2024-08-24 15:44:26,24.94,6.17,41,40
603,614,695,19.352143,-99.162096,23,17,1,5,0,2024-08-24 15:44:26,24.9,6.17,41,40
604,615,607,19.39091,-99.138953,19,6,0,13,0,2024-08-24 15:44:26,24.99,6.17,41,40
605,616,690,19.345966,-99.172975,23,10,0,13,0,2024-08-24 15:44:26,24.84,6.17,41,40
606,617,648,19.354411,-99.147795,25,16,1,8,0,2024-08-24 15:44:26,24.92,6.17,41,40
607,618,693,19.352531,-99.164913,31,5,0,26,0,2024-08-24 15:44:26,24.9,6.17,41,40
608,619,644,19.361371,-99.150619,19,5,0,14,0,2024-08-24 15:44:26,24.95,6.17,41,40
609,620,705,19.344107,-99.155933,27,2,0,25,0,2024-08-24 15:44:26,24.89,6.17,41,40
610,621,539,19.4551042,-99.1576905,23,4,0,19,0,2024-08-24 15:44:26,24.96,6.17,41,40
611,622,538,19.4537538,-99.163111,19,1,0,18,0,2024-08-24 15:44:26,24.95,6.17,41,40
612,623,588,19.401175,-99.13748,31,14,0,17,0,2024-08-24 15:44:26,24.98,6.17,41,40
613,624,558,19.4223,-99.139872,27,13,1,13,0,2024-08-24 15:44:26,24.97,6.17,41,40
614,625,593,19.401018,-99.147952,31,4,4,23,0,2024-08-24 15:44:26,24.97,6.17,41,40
615,626,699,19.346895,-99.163868,23,12,0,11,0,2024-08-24 15:44:26,24.9,6.17,41,40
616,627,490,19.448935,-99.179295,11,1,0,10,0,2024-08-24 15:44:26,24.9,6.17,41,40
617,628,627,19.382606,-99.156592,31,4,0,27,0,2024-08-24 15:44:26,24.93,6.17,41,40
618,629,621,19.379458,-99.140943,26,3,0,23,0,2024-08-24 15:44:26,24.97,6.17,41,40
619,630,605,19.395084,-99.139519,27,22,0,5,0,2024-08-24 15:44:26,24.98,6.17,41,40
620,631,674,19.361846,-99.186814,27,1,0,26,0,2024-08-24 15:44:26,24.69,6.17,41,40
621,632,528,19.464964,-99.160455,27,2,0,25,0,2024-08-24 15:44:26,24.96,6.17,41,40
622,633,598,19.3931,-99.152012,31,5,0,26,0,2024-08-24 15:44:26,24.95,6.17,41,40
623,634,671,19.364577,-99.186288,36,3,0,33,0,2024-08-24 15:44:26,24.69,6.17,41,40
624,635,583,19.408087,-99.137763,35,8,0,27,0,2024-08-24 15:44:26,24.98,6.17,41,40
625,636,493,19.445916,-99.170401,19,4,0,15,0,2024-08-24 15:44:26,24.92,6.17,41,40
626,637,572,19.414677,-99.136894,27,10,0,17,0,2024-08-24 15:44:26,24.98,6.17,41,40
627,638,596,19.395205,-99.155049,27,9,0,18,0,2024-08-24 15:44:26,24.97,6.17,41,40
628,639,487,19.439741,-99.168901,7,1,0,6,0,2024-08-24 15:44:26,24.9,6.17,41,40
629,640,442,19.359863,-99.165065,23,19,1,3,0,2024-08-24 15:44:26,24.84,6.17,41,40
630,641,570,19.417595,-99.140972,27,4,0,23,0,2024-08-24 15:44:26,24.97,6.17,41,40
631,642,647,19.359256,-99.144433,23,19,0,4,0,2024-08-24 15:44:26,24.96,6.17,41,40
632,643,608,19.3884304,-99.1397718,51,11,1,39,0,2024-08-24 15:44:26,24.99,6.17,41,40
633,644,698,19.344873,-99.16357,15,9,0,6,0,2024-08-24 15:44:26,24.89,6.17,41,40
634,645,610,19.387174,-99.143708,31,5,0,26,0,2024-08-24 15:44:26,24.99,6.17,41,40
635,646,641,19.368156,-99.151883,23,1,1,21,0,2024-08-24 15:44:26,24.96,6.17,41,40
636,647,534,19.4587727,-99.1644993,27,9,0,18,0,2024-08-24 15:44:26,24.96,6.17,41,40
637,648,574,19.411768,-99.140899,15,4,0,11,0,2024-08-24 15:44:26,24.98,6.17,41,40
638,649,616,19.384876,-99.153594,23,2,1,20,0,2024-08-24 15:44:26,24.95,6.17,41,40
639,650,646,19.360545,-99.147501,27,9,0,18,0,2024-08-24 15:44:26,24.95,6.17,41,40
640,651,489,19.446383,-99.17598,27,10,0,17,0,2024-08-24 15:44:26,24.9,6.17,41,40
641,652,614,19.389293,-99.156348,27,0,0,27,0,2024-08-24 15:44:26,24.95,6.17,41,40
642,653,632,19.370891,-99.151577,27,6,0,21,0,2024-08-24 15:44:26,24.96,6.17,41,40
643,654,625,19.379442,-99.150064,19,10,0,9,0,2024-08-24 15:44:26,24.95,6.17,41,40
644,655,581,19.411398,-99.135655,27,7,0,20,0,2024-08-24 15:44:26,24.98,6.17,41,40
645,656,513,19.469578,-99.189828,39,4,0,35,0,2024-08-24 15:44:26,24.9,6.17,41,40
646,657,197,19.440924618966452,-99.20504942541811,31,29,1,1,0,2024-08-24 15:44:26,24.68,6.17,41,40
647,658,576,19.413464371675584,-99.14802946153031,27,3,0,24,0,2024-08-24 15:44:26,24.96,6.17,41,40
648,659,520,19.470699086375355,-99.17832344770432,33,9,0,24,0,2024-08-24 15:44:26,24.93,6.17,41,40
649,660,606,19.394974,-99.138949,27,11,0,16,0,2024-08-24 15:44:26,24.99,6.17,41,40
650,662,566,19.416239,-99.149542,23,5,0,18,0,2024-08-24 15:44:26,24.98,6.17,41,40
651,663,565,19.4176712000745,-99.15278613567352,23,3,0,20,0,2024-08-24 15:44:26,24.98,6.17,41,40
652,664,587,19.404668302672064,-99.13694635033607,27,11,0,16,0,2024-08-24 15:44:26,24.98,6.17,41,40
653,665,586,19.40632606093993,-99.13877864484675,27,24,0,3,0,2024-08-24 15:44:26,24.98,6.17,41,40
654,666,526,19.466952,-99.162928,19,3,0,16,0,2024-08-24 15:44:26,24.95,6.17,41,40
655,667,547,19.447481,-99.155443,31,11,0,20,0,2024-08-24 15:44:26,24.95,6.17,41,40
656,668,488,19.444812,-99.170307,31,4,0,27,0,2024-08-24 15:44:26,24.9,6.17,41,40
657,669,683,19.35038263626101,-99.18722301721573,27,6,1,20,0,2024-08-24 15:44:26,24.71,6.17,41,40
658,670,582,19.40948,-99.135894,19,13,0,6,0,2024-08-24 15:44:26,24.98,6.17,41,40
659,671,522,19.470597,-99.1700529,27,9,1,17,0,2024-08-24 15:44:26,24.95,6.17,41,40
660,672,523,19.471112,-99.165294,19,6,1,12,0,2024-08-24 15:44:26,24.95,6.17,41,40
661,673,508,19.462364,-99.183671,19,5,0,14,0,2024-08-24 15:44:26,24.92,6.17,41,40
662,674,515,19.469621805880028,-99.18408215045929,19,8,0,11,0,2024-08-24 15:44:26,24.93,6.17,41,40
663,678,532,19.4608358,-99.1711512,23,5,0,18,0,2024-08-24 15:44:26,24.94,6.17,41,40
664,681,509,19.459686,-99.1817781,23,2,0,21,0,2024-08-24 15:44:26,24.92,6.17,41,40
665,682,533,19.4604943,-99.1672704,23,5,0,18,0,2024-08-24 15:44:26,24.94,6.17,41,40
666,683,440,19.3617925,-99.1714707,27,6,0,21,0,2024-08-24 15:44:26,24.84,6.17,41,40
667,684,676,19.3582358,-99.1881061,19,7,1,11,0,2024-08-24 15:44:26,24.69,6.17,41,40
668,685,680,19.3667184,-99.1883241,27,0,0,27,0,2024-08-24 15:44:26,24.75,6.17,41,40
669,686,675,19.3625257,-99.1889584,35,2,2,31,0,2024-08-24 15:44:26,24.69,6.17,41,40
670,694,529,19.465614,-99.166867,15,14,0,1,0,2024-08-24 15:44:26,24.95,6.17,41,40
671,695,677,19.35904,-99.184498,35,2,0,33,0,2024-08-24 15:44:26,24.73,6.17,41,40
672,697,511,19.463941,-99.18228,19,6,0,13,0,2024-08-24 15:44:26,24.92,6.17,41,40
673,698,682,19.353534,-99.189548,23,7,0,16,0,2024-08-24 15:44:26,24.71,6.17,41,40
674,699,681,19.355844,-99.189141,19,7,0,12,0,2024-08-24 15:44:26,24.69,6.17,41,40
675,700,711,19.414108,-99.191983,39,8,1,30,0,2024-08-24 15:44:26,24.75,6.17,41,40
676,702,524,19.4680662,-99.1671759,15,3,0,12,0,2024-08-24 15:44:26,24.95,6.17,41,40
